variant,benchmark,input_value,input_metric,phase,time_lo_s,time_mid_s,time_hi_s,units
mem-batch,sha2_chain,40,cycles,trace,0.106000,0.114000,0.233000,s
mem-batch,sha2_chain,40,cycles,preprocess,2.527000,2.554000,2.707000,s
mem-batch,sha2_chain,40,cycles,prove,9.877000,10.080000,10.691000,s
mem-batch,sha2_chain,40,cycles,verify,0.050000,0.054000,0.108000,s
mem-batch,sha2_chain,41,cycles,decode,0.224000,0.232000,0.244000,s
mem-batch,sha2_chain,41,cycles,trace,0.112000,0.237000,0.242000,s
mem-batch,sha2_chain,41,cycles,preprocess,2.528000,2.552000,2.679000,s
mem-batch,sha2_chain,41,cycles,prove,10.110000,10.295000,10.493000,s
mem-batch,sha2_chain,41,cycles,verify,0.052000,0.108000,0.131000,s
mem-batch,sha2_chain,42,cycles,decode,0.229000,0.233000,0.235000,s
mem-batch,sha2_chain,42,cycles,trace,0.123000,0.243000,0.252000,s
mem-batch,sha2_chain,42,cycles,preprocess,2.551000,2.575000,2.633000,s
mem-batch,sha2_chain,42,cycles,prove,10.259000,10.510000,10.717000,s
mem-batch,sha2_chain,42,cycles,verify,0.052000,0.101000,0.109000,s
mem-batch,sha2_chain,43,cycles,decode,0.226000,0.233000,0.250000,s
mem-batch,sha2_chain,43,cycles,trace,0.113000,0.119000,0.238000,s
mem-batch,sha2_chain,43,cycles,preprocess,2.522000,2.545000,2.689000,s
mem-batch,sha2_chain,43,cycles,prove,9.968000,10.261000,10.350000,s
mem-batch,sha2_chain,43,cycles,verify,0.049000,0.053000,0.096000,s
mem-batch,sha2_chain,44,cycles,decode,0.226000,0.232000,0.248000,s
mem-batch,sha2_chain,44,cycles,trace,0.116000,0.122000,0.248000,s
mem-batch,sha2_chain,44,cycles,preprocess,2.527000,2.541000,2.581000,s
mem-batch,sha2_chain,44,cycles,prove,9.855000,10.170000,10.470000,s
mem-batch,sha2_chain,44,cycles,verify,0.052000,0.064000,0.136000,s
mem-batch,sha2_chain,45,cycles,decode,0.228000,0.234000,0.242000,s
mem-batch,sha2_chain,45,cycles,trace,0.123000,0.249000,0.257000,s
mem-batch,sha2_chain,45,cycles,preprocess,2.536000,2.573000,2.693000,s
mem-batch,sha2_chain,45,cycles,prove,10.100000,10.217000,11.044000,s
mem-batch,sha2_chain,45,cycles,verify,0.082000,0.104000,0.112000,s
mem-batch,sha2_chain,46,cycles,decode,0.229000,0.232000,0.282000,s
mem-batch,sha2_chain,46,cycles,trace,0.122000,0.255000,0.262000,s
mem-batch,sha2_chain,46,cycles,preprocess,2.518000,2.552000,2.654000,s
mem-batch,sha2_chain,46,cycles,prove,10.041000,10.282000,10.529000,s
mem-batch,sha2_chain,46,cycles,verify,0.053000,0.107000,0.121000,s
mem-batch,sha2_chain,47,cycles,decode,0.229000,0.234000,0.248000,s
mem-batch,sha2_chain,47,cycles,trace,0.254000,0.261000,0.267000,s
mem-batch,sha2_chain,47,cycles,preprocess,2.536000,2.565000,2.649000,s
mem-batch,sha2_chain,47,cycles,prove,10.226000,10.492000,10.690000,s
mem-batch,sha2_chain,47,cycles,verify,0.095000,0.102000,0.110000,s
mem-batch,sha2_chain,48,cycles,decode,0.225000,0.233000,0.239000,s
mem-batch,sha2_chain,48,cycles,trace,0.127000,0.256000,0.272000,s
mem-batch,sha2_chain,48,cycles,preprocess,2.521000,2.549000,2.689000,s
mem-batch,sha2_chain,48,cycles,prove,10.179000,10.404000,10.779000,s
mem-batch,sha2_chain,48,cycles,verify,0.052000,0.102000,0.113000,s
mem-batch,sha2_chain,49,cycles,decode,0.227000,0.231000,0.273000,s
mem-batch,sha2_chain,49,cycles,trace,0.133000,0.264000,0.270000,s
mem-batch,sha2_chain,49,cycles,preprocess,2.531000,2.550000,2.686000,s
mem-batch,sha2_chain,49,cycles,prove,10.176000,10.603000,10.805000,s
mem-batch,sha2_chain,49,cycles,verify,0.060000,0.105000,0.129000,s
mem-batch,sha2_chain,50,cycles,decode,0.225000,0.232000,0.249000,s
mem-batch,sha2_chain,50,cycles,trace,0.267000,0.270000,0.283000,s
mem-batch,sha2_chain,50,cycles,preprocess,2.532000,2.560000,2.616000,s
mem-batch,sha2_chain,50,cycles,prove,10.353000,10.646000,10.918000,s
mem-batch,sha2_chain,50,cycles,verify,0.053000,0.097000,0.106000,s
mem-batch,sha2_chain,52,cycles,decode,0.226000,0.232000,0.287000,s
mem-batch,sha2_chain,52,cycles,trace,0.142000,0.281000,0.287000,s
mem-batch,sha2_chain,52,cycles,preprocess,2.530000,2.565000,2.650000,s
mem-batch,sha2_chain,52,cycles,prove,10.312000,10.624000,10.998000,s
mem-batch,sha2_chain,52,cycles,verify,0.051000,0.096000,0.102000,s
mem-batch,sha2_chain,54,cycles,decode,0.227000,0.235000,0.255000,s
mem-batch,sha2_chain,54,cycles,trace,0.138000,0.287000,0.301000,s
mem-batch,sha2_chain,54,cycles,preprocess,2.525000,2.551000,2.573000,s
mem-batch,sha2_chain,54,cycles,prove,10.526000,10.688000,10.918000,s
mem-batch,sha2_chain,54,cycles,verify,0.051000,0.093000,0.122000,s
mem-batch,sha2_chain,56,cycles,decode,0.223000,0.232000,0.258000,s
mem-batch,sha2_chain,56,cycles,trace,0.141000,0.288000,0.298000,s
mem-batch,sha2_chain,56,cycles,preprocess,2.520000,2.556000,2.682000,s
mem-batch,sha2_chain,56,cycles,prove,10.272000,10.741000,10.921000,s
mem-batch,sha2_chain,56,cycles,verify,0.051000,0.096000,0.107000,s
mem-batch,sha2_chain,58,cycles,decode,0.225000,0.230000,0.245000,s
mem-batch,sha2_chain,58,cycles,trace,0.294000,0.300000,0.308000,s
mem-batch,sha2_chain,58,cycles,preprocess,2.533000,2.548000,2.658000,s
mem-batch,sha2_chain,58,cycles,prove,10.597000,10.904000,11.145000,s
mem-batch,sha2_chain,58,cycles,verify,0.081000,0.093000,0.098000,s
mem-batch,sha2_chain,60,cycles,decode,0.231000,0.234000,0.290000,s
mem-batch,sha2_chain,60,cycles,trace,0.149000,0.312000,0.325000,s
mem-batch,sha2_chain,60,cycles,preprocess,2.524000,2.551000,2.684000,s
mem-batch,sha2_chain,60,cycles,prove,10.582000,10.922000,11.159000,s
mem-batch,sha2_chain,60,cycles,verify,0.051000,0.100000,0.116000,s
mem-batch,sha2_chain,62,cycles,decode,0.230000,0.232000,0.245000,s
mem-batch,sha2_chain,62,cycles,trace,0.157000,0.314000,0.335000,s
mem-batch,sha2_chain,62,cycles,preprocess,2.540000,2.552000,2.673000,s
mem-batch,sha2_chain,62,cycles,prove,10.711000,10.858000,11.202000,s
mem-batch,sha2_chain,62,cycles,verify,0.051000,0.090000,0.108000,s
mem-batch,sha2_chain,64,cycles,decode,0.229000,0.232000,0.248000,s
mem-batch,sha2_chain,64,cycles,trace,0.161000,0.328000,0.341000,s
mem-batch,sha2_chain,64,cycles,preprocess,2.533000,2.567000,2.637000,s
mem-batch,sha2_chain,64,cycles,prove,10.605000,11.153000,11.294000,s
mem-batch,sha2_chain,64,cycles,verify,0.051000,0.092000,0.107000,s
mem-batch,sha2_chain,66,cycles,decode,0.223000,0.232000,0.281000,s
mem-batch,sha2_chain,66,cycles,trace,0.167000,0.336000,0.347000,s
mem-batch,sha2_chain,66,cycles,preprocess,2.525000,2.548000,2.639000,s
mem-batch,sha2_chain,66,cycles,prove,10.863000,11.086000,11.649000,s
mem-batch,sha2_chain,66,cycles,verify,0.048000,0.089000,0.114000,s
mem-batch,sha2_chain,68,cycles,decode,0.227000,0.232000,0.247000,s
mem-batch,sha2_chain,68,cycles,trace,0.166000,0.175000,0.351000,s
mem-batch,sha2_chain,68,cycles,preprocess,2.539000,2.610000,2.690000,s
mem-batch,sha2_chain,68,cycles,prove,10.836000,11.231000,11.694000,s
mem-batch,sha2_chain,68,cycles,verify,0.052000,0.060000,0.103000,s
mem-batch,sha2_chain,70,cycles,decode,0.226000,0.230000,0.236000,s
mem-batch,sha2_chain,70,cycles,trace,0.173000,0.182000,0.350000,s
mem-batch,sha2_chain,70,cycles,preprocess,2.539000,2.592000,2.722000,s
mem-batch,sha2_chain,70,cycles,prove,11.025000,11.130000,11.611000,s
mem-batch,sha2_chain,70,cycles,verify,0.048000,0.059000,0.111000,s
mem-batch,sha2_chain,72,cycles,decode,0.230000,0.233000,0.273000,s
mem-batch,sha2_chain,72,cycles,trace,0.175000,0.355000,0.370000,s
mem-batch,sha2_chain,72,cycles,preprocess,2.527000,2.552000,2.689000,s
mem-batch,sha2_chain,72,cycles,prove,11.163000,11.531000,11.703000,s
mem-batch,sha2_chain,72,cycles,verify,0.049000,0.100000,0.127000,s
mem-batch,sha2_chain,74,cycles,decode,0.238000,0.251000,0.264000,s
mem-batch,sha2_chain,74,cycles,trace,0.234000,0.372000,0.382000,s
mem-batch,sha2_chain,74,cycles,preprocess,2.519000,2.562000,2.709000,s
mem-batch,sha2_chain,74,cycles,prove,20.496000,21.035000,21.375000,s
mem-batch,sha2_chain,74,cycles,verify,0.054000,0.071000,0.078000,s
mem-batch,sha2_chain,76,cycles,decode,0.245000,0.253000,0.266000,s
mem-batch,sha2_chain,76,cycles,trace,0.247000,0.376000,0.383000,s
mem-batch,sha2_chain,76,cycles,preprocess,2.513000,2.565000,2.712000,s
mem-batch,sha2_chain,76,cycles,prove,19.971000,20.539000,20.771000,s
mem-batch,sha2_chain,76,cycles,verify,0.060000,0.072000,0.091000,s
mem-batch,sha2_chain,78,cycles,decode,0.237000,0.250000,0.264000,s
mem-batch,sha2_chain,78,cycles,trace,0.384000,0.392000,0.405000,s
mem-batch,sha2_chain,78,cycles,preprocess,2.543000,2.570000,2.591000,s
mem-batch,sha2_chain,78,cycles,prove,19.797000,20.029000,20.616000,s
mem-batch,sha2_chain,78,cycles,verify,0.056000,0.071000,0.093000,s
mem-batch,sha2_chain,80,cycles,decode,0.235000,0.251000,0.268000,s
mem-batch,sha2_chain,80,cycles,trace,0.395000,0.408000,0.417000,s
mem-batch,sha2_chain,80,cycles,preprocess,2.544000,2.568000,2.602000,s
mem-batch,sha2_chain,80,cycles,prove,19.916000,20.246000,21.010000,s
mem-batch,sha2_chain,80,cycles,verify,0.064000,0.069000,0.089000,s
mem-batch,sha2_chain,82,cycles,decode,0.237000,0.248000,0.257000,s
mem-batch,sha2_chain,82,cycles,trace,0.257000,0.409000,0.422000,s
mem-batch,sha2_chain,82,cycles,preprocess,2.526000,2.551000,2.606000,s
mem-batch,sha2_chain,82,cycles,prove,19.913000,20.214000,20.556000,s
mem-batch,sha2_chain,82,cycles,verify,0.054000,0.071000,0.076000,s
mem-batch,sha2_chain,84,cycles,decode,0.235000,0.247000,0.272000,s
mem-batch,sha2_chain,84,cycles,trace,0.402000,0.416000,0.430000,s
mem-batch,sha2_chain,84,cycles,preprocess,2.534000,2.570000,2.649000,s
mem-batch,sha2_chain,84,cycles,prove,20.018000,20.313000,20.815000,s
mem-batch,sha2_chain,84,cycles,verify,0.065000,0.071000,0.096000,s
mem-batch,sha2_chain,86,cycles,decode,0.236000,0.245000,0.259000,s
mem-batch,sha2_chain,86,cycles,trace,0.280000,0.427000,0.437000,s
mem-batch,sha2_chain,86,cycles,preprocess,2.528000,2.549000,2.635000,s
mem-batch,sha2_chain,86,cycles,prove,20.048000,20.374000,20.554000,s
mem-batch,sha2_chain,86,cycles,verify,0.057000,0.073000,0.089000,s
mem-batch,sha2_chain,88,cycles,decode,0.244000,0.252000,0.270000,s
mem-batch,sha2_chain,88,cycles,trace,0.423000,0.429000,0.443000,s
mem-batch,sha2_chain,88,cycles,preprocess,2.545000,2.557000,2.613000,s
mem-batch,sha2_chain,88,cycles,prove,20.251000,20.407000,20.844000,s
mem-batch,sha2_chain,88,cycles,verify,0.064000,0.072000,0.103000,s
mem-batch,sha2_chain,90,cycles,decode,0.237000,0.248000,0.258000,s
mem-batch,sha2_chain,90,cycles,trace,0.429000,0.438000,0.451000,s
mem-batch,sha2_chain,90,cycles,preprocess,2.540000,2.556000,2.587000,s
mem-batch,sha2_chain,90,cycles,prove,20.237000,20.436000,21.212000,s
mem-batch,sha2_chain,90,cycles,verify,0.064000,0.073000,0.094000,s
mem-batch,sha2_chain,92,cycles,decode,0.241000,0.249000,0.255000,s
mem-batch,sha2_chain,92,cycles,trace,0.442000,0.449000,0.467000,s
mem-batch,sha2_chain,92,cycles,preprocess,2.542000,2.581000,2.684000,s
mem-batch,sha2_chain,92,cycles,prove,20.197000,20.561000,20.937000,s
mem-batch,sha2_chain,92,cycles,verify,0.061000,0.069000,0.106000,s
mem-batch,sha2_chain,94,cycles,decode,0.237000,0.248000,0.264000,s
mem-batch,sha2_chain,94,cycles,trace,0.441000,0.455000,0.462000,s
mem-batch,sha2_chain,94,cycles,preprocess,2.539000,2.564000,2.633000,s
mem-batch,sha2_chain,94,cycles,prove,20.422000,20.691000,20.870000,s
mem-batch,sha2_chain,94,cycles,verify,0.051000,0.068000,0.094000,s
mem-batch,sha2_chain,96,cycles,decode,0.233000,0.242000,0.256000,s
mem-batch,sha2_chain,96,cycles,trace,0.461000,0.470000,0.483000,s
mem-batch,sha2_chain,96,cycles,preprocess,2.542000,2.581000,2.721000,s
mem-batch,sha2_chain,96,cycles,prove,20.449000,20.748000,20.897000,s
mem-batch,sha2_chain,96,cycles,verify,0.065000,0.068000,0.077000,s
mem-batch,sha2_chain,98,cycles,decode,0.236000,0.248000,0.255000,s
mem-batch,sha2_chain,98,cycles,trace,0.461000,0.469000,0.482000,s
mem-batch,sha2_chain,98,cycles,preprocess,2.540000,2.556000,2.685000,s
mem-batch,sha2_chain,98,cycles,prove,20.540000,20.999000,21.206000,s
mem-batch,sha2_chain,98,cycles,verify,0.057000,0.071000,0.087000,s
mem-batch,sha2_chain,100,cycles,decode,0.237000,0.247000,0.258000,s
mem-batch,sha2_chain,100,cycles,trace,0.467000,0.475000,0.491000,s
mem-batch,sha2_chain,100,cycles,preprocess,2.522000,2.564000,2.684000,s
mem-batch,sha2_chain,100,cycles,prove,20.541000,20.781000,21.187000,s
mem-batch,sha2_chain,100,cycles,verify,0.058000,0.073000,0.084000,s
mem-batch,sha2_chain,105,cycles,decode,0.234000,0.244000,0.260000,s
mem-batch,sha2_chain,105,cycles,trace,0.485000,0.498000,0.510000,s
mem-batch,sha2_chain,105,cycles,preprocess,2.543000,2.578000,2.622000,s
mem-batch,sha2_chain,105,cycles,prove,20.909000,21.098000,21.510000,s
mem-batch,sha2_chain,105,cycles,verify,0.060000,0.073000,0.079000,s
mem-batch,sha2_chain,110,cycles,decode,0.233000,0.238000,0.270000,s
mem-batch,sha2_chain,110,cycles,trace,0.416000,0.513000,0.533000,s
mem-batch,sha2_chain,110,cycles,preprocess,2.538000,2.575000,2.694000,s
mem-batch,sha2_chain,110,cycles,prove,21.045000,21.251000,21.858000,s
mem-batch,sha2_chain,110,cycles,verify,0.057000,0.073000,0.087000,s
mem-batch,sha2_chain,115,cycles,decode,0.235000,0.244000,0.261000,s
mem-batch,sha2_chain,115,cycles,trace,0.395000,0.544000,0.564000,s
mem-batch,sha2_chain,115,cycles,preprocess,2.531000,2.561000,2.673000,s
mem-batch,sha2_chain,115,cycles,prove,21.138000,21.370000,21.709000,s
mem-batch,sha2_chain,115,cycles,verify,0.055000,0.067000,0.087000,s
mem-batch,sha2_chain,120,cycles,decode,0.234000,0.247000,0.262000,s
mem-batch,sha2_chain,120,cycles,trace,0.361000,0.552000,0.585000,s
mem-batch,sha2_chain,120,cycles,preprocess,2.531000,2.559000,2.690000,s
mem-batch,sha2_chain,120,cycles,prove,21.464000,21.675000,22.142000,s
mem-batch,sha2_chain,120,cycles,verify,0.059000,0.075000,0.090000,s
mem-batch,sha2_chain,125,cycles,decode,0.229000,0.246000,0.283000,s
mem-batch,sha2_chain,125,cycles,trace,0.425000,0.572000,0.591000,s
mem-batch,sha2_chain,125,cycles,preprocess,2.532000,2.560000,2.668000,s
mem-batch,sha2_chain,125,cycles,prove,21.556000,21.895000,22.921000,s
mem-batch,sha2_chain,125,cycles,verify,0.052000,0.070000,0.075000,s
mem-batch,sha2_chain,130,cycles,decode,0.236000,0.247000,0.262000,s
mem-batch,sha2_chain,130,cycles,trace,0.377000,0.595000,0.612000,s
mem-batch,sha2_chain,130,cycles,preprocess,2.528000,2.555000,2.705000,s
mem-batch,sha2_chain,130,cycles,prove,21.853000,22.124000,22.263000,s
mem-batch,sha2_chain,130,cycles,verify,0.055000,0.066000,0.078000,s
mem-batch,sha2_chain,135,cycles,decode,0.235000,0.248000,0.268000,s
mem-batch,sha2_chain,135,cycles,trace,0.490000,0.607000,0.628000,s
mem-batch,sha2_chain,135,cycles,preprocess,2.532000,2.588000,2.699000,s
mem-batch,sha2_chain,135,cycles,prove,22.134000,22.235000,22.681000,s
mem-batch,sha2_chain,135,cycles,verify,0.055000,0.067000,0.089000,s
mem-batch,sha2_chain,140,cycles,decode,0.233000,0.243000,0.268000,s
mem-batch,sha2_chain,140,cycles,trace,0.622000,0.633000,0.656000,s
mem-batch,sha2_chain,140,cycles,preprocess,2.555000,2.583000,2.647000,s
mem-batch,sha2_chain,140,cycles,prove,22.450000,22.584000,22.920000,s
mem-batch,sha2_chain,140,cycles,verify,0.067000,0.076000,0.102000,s
mem-batch,sha3_chain,1,cycles,decode,0.227000,0.232000,0.235000,s
mem-batch,sha3_chain,1,cycles,trace,0.069000,0.071000,0.074000,s
mem-batch,sha3_chain,1,cycles,preprocess,2.503000,2.534000,2.658000,s
mem-batch,sha3_chain,1,cycles,prove,1.262000,1.279000,1.306000,s
mem-batch,sha3_chain,1,cycles,verify,0.050000,0.052000,0.054000,s
mem-batch,sha3_chain,2,cycles,decode,0.224000,0.228000,0.248000,s
mem-batch,sha3_chain,2,cycles,trace,0.078000,0.080000,0.080000,s
mem-batch,sha3_chain,2,cycles,preprocess,2.511000,2.543000,2.665000,s
mem-batch,sha3_chain,2,cycles,prove,1.838000,1.852000,1.959000,s
mem-batch,sha3_chain,2,cycles,verify,0.052000,0.055000,0.056000,s
mem-batch,sha3_chain,3,cycles,decode,0.226000,0.230000,0.234000,s
mem-batch,sha3_chain,3,cycles,trace,0.086000,0.088000,0.090000,s
mem-batch,sha3_chain,3,cycles,preprocess,2.511000,2.548000,2.686000,s
mem-batch,sha3_chain,3,cycles,prove,2.955000,2.970000,3.146000,s
mem-batch,sha3_chain,3,cycles,verify,0.055000,0.059000,0.064000,s
mem-batch,sha3_chain,4,cycles,decode,0.226000,0.231000,0.324000,s
mem-batch,sha3_chain,4,cycles,trace,0.092000,0.095000,0.097000,s
mem-batch,sha3_chain,4,cycles,preprocess,2.499000,2.556000,2.654000,s
mem-batch,sha3_chain,4,cycles,prove,3.106000,3.158000,3.320000,s
mem-batch,sha3_chain,4,cycles,verify,0.057000,0.062000,0.065000,s
mem-batch,sha3_chain,5,cycles,decode,0.226000,0.231000,0.234000,s
mem-batch,sha3_chain,5,cycles,trace,0.100000,0.101000,0.105000,s
mem-batch,sha3_chain,5,cycles,preprocess,2.497000,2.524000,2.601000,s
mem-batch,sha3_chain,5,cycles,prove,3.227000,3.244000,3.284000,s
mem-batch,sha3_chain,5,cycles,verify,0.055000,0.059000,0.061000,s
mem-batch,sha3_chain,6,cycles,decode,0.226000,0.229000,0.255000,s
mem-batch,sha3_chain,6,cycles,trace,0.109000,0.121000,0.125000,s
mem-batch,sha3_chain,6,cycles,preprocess,2.515000,2.530000,2.563000,s
mem-batch,sha3_chain,6,cycles,prove,5.463000,5.553000,5.964000,s
mem-batch,sha3_chain,6,cycles,verify,0.060000,0.067000,0.070000,s
mem-batch,sha3_chain,7,cycles,decode,0.228000,0.232000,0.243000,s
mem-batch,sha3_chain,7,cycles,trace,0.119000,0.141000,0.149000,s
mem-batch,sha3_chain,7,cycles,preprocess,2.505000,2.547000,2.671000,s
mem-batch,sha3_chain,7,cycles,prove,5.461000,5.667000,6.160000,s
mem-batch,sha3_chain,7,cycles,verify,0.059000,0.065000,0.069000,s
mem-batch,sha3_chain,8,cycles,decode,0.228000,0.232000,0.234000,s
mem-batch,sha3_chain,8,cycles,trace,0.155000,0.158000,0.167000,s
mem-batch,sha3_chain,8,cycles,preprocess,2.507000,2.545000,2.684000,s
mem-batch,sha3_chain,8,cycles,prove,5.618000,5.726000,6.364000,s
mem-batch,sha3_chain,8,cycles,verify,0.059000,0.064000,0.090000,s
mem-batch,sha3_chain,9,cycles,decode,0.225000,0.231000,0.250000,s
mem-batch,sha3_chain,9,cycles,trace,0.158000,0.162000,0.183000,s
mem-batch,sha3_chain,9,cycles,preprocess,2.507000,2.543000,2.678000,s
mem-batch,sha3_chain,9,cycles,prove,5.741000,5.821000,5.993000,s
mem-batch,sha3_chain,9,cycles,verify,0.054000,0.064000,0.068000,s
mem-batch,sha3_chain,10,cycles,decode,0.227000,0.232000,0.249000,s
mem-batch,sha3_chain,10,cycles,trace,0.179000,0.181000,0.185000,s
mem-batch,sha3_chain,10,cycles,preprocess,2.498000,2.519000,2.594000,s
mem-batch,sha3_chain,10,cycles,prove,5.932000,6.079000,6.483000,s
mem-batch,sha3_chain,10,cycles,verify,0.055000,0.067000,0.069000,s
mem-batch,sha3_chain,11,cycles,decode,0.227000,0.232000,0.240000,s
mem-batch,sha3_chain,11,cycles,trace,0.208000,0.211000,0.215000,s
mem-batch,sha3_chain,11,cycles,preprocess,2.505000,2.533000,2.685000,s
mem-batch,sha3_chain,11,cycles,prove,6.125000,6.516000,6.601000,s
mem-batch,sha3_chain,11,cycles,verify,0.055000,0.065000,0.068000,s
mem-batch,sha3_chain,12,cycles,decode,0.226000,0.236000,0.243000,s
mem-batch,sha3_chain,12,cycles,trace,0.105000,0.224000,0.229000,s
mem-batch,sha3_chain,12,cycles,preprocess,2.504000,2.531000,2.606000,s
mem-batch,sha3_chain,12,cycles,prove,9.995000,10.372000,10.600000,s
mem-batch,sha3_chain,12,cycles,verify,0.069000,0.097000,0.119000,s
mem-batch,sha3_chain,13,cycles,decode,0.231000,0.234000,0.245000,s
mem-batch,sha3_chain,13,cycles,trace,0.235000,0.237000,0.251000,s
mem-batch,sha3_chain,13,cycles,preprocess,2.514000,2.545000,2.607000,s
mem-batch,sha3_chain,13,cycles,prove,10.418000,10.515000,10.846000,s
mem-batch,sha3_chain,13,cycles,verify,0.082000,0.093000,0.121000,s
mem-batch,sha3_chain,14,cycles,decode,0.229000,0.234000,0.266000,s
mem-batch,sha3_chain,14,cycles,trace,0.119000,0.252000,0.260000,s
mem-batch,sha3_chain,14,cycles,preprocess,2.513000,2.578000,2.666000,s
mem-batch,sha3_chain,14,cycles,prove,10.034000,10.478000,10.604000,s
mem-batch,sha3_chain,14,cycles,verify,0.056000,0.083000,0.106000,s
mem-batch,sha3_chain,15,cycles,decode,0.230000,0.236000,0.244000,s
mem-batch,sha3_chain,15,cycles,trace,0.128000,0.262000,0.269000,s
mem-batch,sha3_chain,15,cycles,preprocess,2.505000,2.534000,2.597000,s
mem-batch,sha3_chain,15,cycles,prove,10.123000,10.552000,10.816000,s
mem-batch,sha3_chain,15,cycles,verify,0.060000,0.095000,0.104000,s
mem-batch,sha3_chain,16,cycles,decode,0.228000,0.232000,0.240000,s
mem-batch,sha3_chain,16,cycles,trace,0.133000,0.274000,0.286000,s
mem-batch,sha3_chain,16,cycles,preprocess,2.496000,2.527000,2.786000,s
mem-batch,sha3_chain,16,cycles,prove,10.549000,10.701000,11.011000,s
mem-batch,sha3_chain,16,cycles,verify,0.064000,0.090000,0.096000,s
mem-batch,sha3_chain,17,cycles,decode,0.229000,0.233000,0.246000,s
mem-batch,sha3_chain,17,cycles,trace,0.140000,0.290000,0.297000,s
mem-batch,sha3_chain,17,cycles,preprocess,2.508000,2.522000,2.700000,s
mem-batch,sha3_chain,17,cycles,prove,10.574000,10.694000,10.832000,s
